time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,1.2365440473668068,2.5170912814799,16.020846026253523,0.30471389466046084,6.098365509456885,0.0,1.9955436403151732,3.4663453707256915,4.409715652703064,0.20772699429680835,-0.08450815316354487,0.0,450.3369673571932,449.24896956890603,450.616488449801,450.6833362357708
2.4600000000000017,1.3598142063849952,2.7306738379680415,16.28597793967563,0.31731615352102693,6.093354571151011,0.0,2.1137951413483758,3.6539107862486553,4.427046465789784,0.2142920059399915,-0.08160223965983113,0.0,451.81459567046863,452.0432925836636,451.49911229210113,452.0711414437832
2.520000000000002,1.4899600002862723,2.955216276501076,16.550549857813284,0.33038816024657525,6.088285007155019,0.0,2.224724295743903,3.8316710268849916,4.391283790255542,0.22418802454660153,-0.0910065699286595,0.0,436.39527170700455,435.6033635832334,435.7779813143123,436.652318953352
2.580000000000002,1.6268900873333805,3.1906927385594903,16.813108960858276,0.3438322918777912,6.08295268601379,0.0,2.339961750606444,4.018385734633162,4.3598492096327615,0.22382991925176537,-0.08491499220839051,0.0,440.47444914374404,440.9713582624915,438.01684254575156,438.03765674143676
2.640000000000002,1.7706781010433785,3.437333286076148,17.07303856081939,0.35711815994079643,6.07758278625759,0.0,2.4533005901902127,4.203766877847849,4.303735559654585,0.21615194284999456,-0.10074597730824744,0.0,433.3239150657843,431.9837008239247,433.1325215862972,432.53615713257875
2.700000000000002,1.9217769864425698,3.695989959947661,17.331410228111405,0.3701238364249839,6.071196163458982,0.0,2.583716916781823,4.418845244449285,4.307492324487198,0.21795076754227752,-0.12137285188168019,0.0,455.8875828672366,454.22619296199287,455.15805167708055,455.34721816452515
2.760000000000002,2.0814571391071537,3.9688219533766547,17.592653588794743,0.3828180060499582,6.064247283384329,0.0,2.7393997892808533,4.676192355739137,4.398808697080274,0.19409115352079712,-0.1065408302935105,0.0,485.6984582019103,486.7989089326617,487.57718362315296,485.83038862093076
2.820000000000002,2.2490343152855163,4.254649359062138,17.85269373385104,0.394870306431125,6.057771649991285,0.0,2.8469214037241963,4.8519910882378365,4.268800186335644,0.21179947756691697,-0.11085240982859043,0.0,414.63428539295177,414.2440473336775,413.28521420880173,414.8858085914865
2.880000000000002,2.4234591579314766,4.551672576997951,18.10609522231686,0.4072062035976032,6.051128484439431,0.0,2.967645175744103,5.049376663351473,4.177189099976295,0.1888231375418514,-0.11045501179622629,0.0,429.0729786141042,429.09539724903044,431.0142747866094,429.11015786553344
2.940000000000002,2.606169616239731,4.8622596343108695,18.357567766235174,0.4186831943112539,6.044834192693678,0.0,3.123030101832443,5.303894446509336,4.203730334254845,0.19579117585249828,-0.09564155528286833,0.0,471.5322467287443,472.66644371971574,472.58660547818204,473.15666178196085
3.000000000000002,2.7987786562094383,5.189058469746699,18.61226312769944,0.43071675859777425,6.03936335059581,0.0,3.2974459206876388,5.5897122568216355,4.2841612714066475,0.20869400684826483,-0.08349440749057861,0.0,493.13976284861633,494.0302650722474,492.950713891478,493.9382758969879
3.0600000000000023,3.0006703484079535,5.531037643932881,18.866988003610807,0.4430851137609828,6.03393381742012,0.0,3.432497313751643,5.810055781408009,4.205720450998591,0.20047658526272924,-0.11059493786323359,0.0,444.96882929756805,442.7368261470222,444.25388615881246,443.62117314279124
3.1200000000000023,3.211473788360613,5.88759537818208,19.11947652092955,0.4549476340065137,6.027341916901737,0.0,3.5945541570548567,6.07545122873661,4.208949464472367,0.19151328091763412,-0.1084449365536349,0.0,474.7581320845178,474.9132939647371,475.0723579438565,474.41985357845033
3.1800000000000024,3.4307044269757356,6.25785634447309,19.367230506299236,0.4665347662354984,6.020766112420709,0.0,3.7134934424259627,6.2669765899966885,4.049061074690732,0.19614614324608112,-0.11200378828475523,0.0,419.5808268779749,419.26024982626507,419.41278783916346,419.85383025079324
3.2400000000000024,3.6582989753254416,6.641621869024085,19.60911648713425,0.47851058805382785,6.014886780340229,0.0,3.8731983240461507,6.525390162448886,4.012371473069343,0.20572365440455717,-0.07903471582412422,0.0,464.95037420041496,467.51854136043903,465.73944326406195,466.52496875309316
3.3000000000000025,3.8950161977243782,7.04011278645835,19.84694416457258,0.4908533759892535,6.00983884495578,0.0,4.017500579103871,6.757920109952565,3.914199435451653,0.2056921164228244,-0.09701279822526238,0.0,448.0516233639709,446.58125690548354,447.5961851062928,447.6348637394857
3.3600000000000025,4.141177079769388,7.453878057140884,20.081034967158768,0.5037762693870418,6.004008288689803,0.0,4.187957287662255,7.0343541719364655,3.8871351467599466,0.22986276322817836,-0.09750397601657197,0.0,475.25866918292667,475.21360582573647,475.0260592068285,476.918190448255
3.4200000000000026,4.397522331608172,7.8841512673909735,20.312970002173905,0.5172935041460018,5.99777184883097,0.0,4.356972072585949,7.308210821941867,3.842317883269899,0.21408064482438552,-0.12166512101592579,0.0,474.80288619509713,472.93603125956326,473.65098785281674,472.4821036016844
3.4800000000000026,4.661926926608467,8.327320448042244,20.535666568429576,0.5301253911854307,5.990158454929039,0.0,4.456941029689241,7.464533512413451,3.5809230869696105,0.21343032836382195,-0.1401844886567387,0.0,393.812419286944,392.07765519170766,393.6666240941101,393.65802709695976
3.5400000000000027,4.932543644150844,8.78016135048922,20.743032368219733,0.542695425227036,5.981957057570863,0.0,4.564063039247771,7.6305050833899575,3.3311319749537103,0.20019750746775725,-0.13049122559965817,0.0,397.4798986070591,398.34784149370194,399.3803742098648,398.21970560323575
3.6000000000000028,5.20985788203667,9.243328234470939,20.935884847402065,0.5551635712904499,5.973950118841341,0.0,4.680135351861679,7.808629169794031,3.0970073012101316,0.21979033153888428,-0.14013189949701,0.0,405.5146374641698,404.62897832656444,404.9713305383418,406.7769270264263
3.660000000000003,5.494549015467367,9.71777908485079,21.115505992531983,0.5683609749171961,5.965601195017069,0.0,4.809927094417876,8.006547551091248,2.8897436108508106,0.22028684341049,-0.13725364151574812,0.0,417.6360199609347,417.86775702608884,417.8219266128811,417.91648637392933
3.720000000000003,5.786537503765142,10.203216053161308,21.281138084408365,0.5819882391415288,5.957643088975168,0.0,4.923399681518,8.174930132750298,2.6310928026067324,0.2381171884534944,-0.12471696433092716,0.0,396.8439941274929,397.9749579927369,396.5129681291051,398.20564914937586
3.780000000000003,6.087050307756686,10.701482875878176,21.435244026122824,0.59594072394128,5.950314956477854,0.0,5.09379904794045,8.433827243120309,2.5043141370907493,0.218065692046166,-0.11742112580526215,0.0,452.7309977461498,453.3046198950711,454.7949815918656,453.2377714627241
3.840000000000003,6.397653879253481,11.215002333886824,21.581096991307724,0.6092833133328011,5.943372104683597,0.0,5.259729593323225,8.683283547440457,2.3561967802205355,0.22982995881573712,-0.11250483579226397,0.0,447.70209854889816,448.0901999933639,449.1210420810243,450.12268187278806
3.900000000000003,6.717374811634797,11.742072860319286,21.715848423919994,0.6229336549544531,5.937506160368233,0.0,5.39775497000822,8.885738209646185,2.134854716765311,0.2224076771111143,-0.07814467032259874,0.0,419.8518345181911,422.814084263959,422.0396891328796,421.4527676403273
3.960000000000003,7.047468302083501,12.284655659944082,21.8418531402111,0.6359719037692191,5.932440128786933,0.0,5.605006513811638,9.199767055038206,2.063316481681258,0.20442393090156738,-0.10157769144212334,0.0,486.3111942729929,484.54676951735905,484.20827075943953,482.8952344777887
